t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
0.24,0.1228,0.0,0.17582417582417584,-20.0,-19.428571428571427,25.339869813308837,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.26,0.1247,0.0,0.17582417582417584,-20.0,-19.428571428571427,25.431798408406888,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.28,0.12660000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,25.538453809716913,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.3,0.1285,0.0,0.17582417582417584,-20.0,-19.428571428571427,25.660662936724666,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.32,0.13040000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,25.799159407893377,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.34,0.1323,0.0,0.17582417582417584,-20.0,-19.428571428571427,25.95457457500071,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.36,0.1342,0.0,0.17582417582417584,-20.0,-19.428571428571427,26.127429068851832,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.38,0.1361,0.0,0.17582417582417584,-20.0,-19.428571428571427,26.318124935652946,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.4,0.138,0.0,0.17582417582417584,-20.0,-19.428571428571427,26.52693844155309,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.42,0.1399,0.0,0.17582417582417584,-20.0,-19.428571428571427,26.754013620430843,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.44,0.1418,0.0,0.17582417582417584,-20.0,-19.428571428571427,26.999356636906178,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.46,0.1437,0.0,0.17582417582417584,-20.0,-19.428571428571427,27.262831032791905,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.48,0.1456,0.0,0.17582417582417584,-20.0,-19.428571428571427,27.54415392076374,27.252747252747252,90.0,89.45054945054945,0.0,-0.3076923076923077
0.5,0.14750000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,27.84289318392876,27.428571428571427,90.0,89.45054945054945,0.0,-0.3076923076923077
0.52,0.1494,0.0,0.17582417582417584,-20.0,-19.428571428571427,28.158465734220055,27.604395604395606,90.0,89.45054945054945,0.0,-0.3076923076923077
0.54,0.15130000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,28.490136876158147,27.78021978021978,90.0,89.53846153846153,0.0,-0.3076923076923077
0.56,0.1532,0.0,0.17582417582417584,-20.0,-19.428571428571427,28.83702081552022,27.956043956043956,90.0,89.45054945054945,0.0,-0.3076923076923077
0.58,0.15510000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,29.198082344875935,28.307692307692307,90.0,89.45054945054945,0.0,-0.3076923076923077
0.6,0.157,0.0,0.17582417582417584,-20.0,-19.428571428571427,29.57213972981944,28.65934065934066,90.0,89.45054945054945,0.0,-0.3076923076923077
0.62,0.1589,0.0,0.17582417582417584,-20.0,-19.428571428571427,29.957868811092666,28.923076923076923,90.0,89.45054945054945,0.0,-0.3076923076923077
0.64,0.1608,0.0,0.17582417582417584,-20.0,-19.428571428571427,30.353808328704467,29.36263736263736,90.0,89.45054945054945,0.0,-0.3076923076923077
0.66,0.1627,0.0,0.17582417582417584,-20.0,-19.428571428571427,30.75836646465659,29.626373626373628,90.0,89.45054945054945,0.0,-0.3076923076923077
0.68,0.16460000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,31.169828591053367,30.065934065934066,90.0,89.45054945054945,0.0,-0.3076923076923077
0.7,0.16649999999999998,0.0,0.17582417582417584,-20.0,-19.428571428571427,31.586366200262063,30.417582417582416,90.0,89.45054945054945,0.0,-0.3076923076923077
0.72,0.1684,0.0,0.17582417582417584,-20.0,-19.428571428571427,32.00604698347855,30.76923076923077,90.0,89.45054945054945,0.0,-0.3076923076923077
0.74,0.1703,0.0,0.17582417582417584,-20.0,-19.428571428571427,32.42684601361456,31.12087912087912,90.0,89.45054945054945,0.0,-0.3076923076923077
0.76,0.17220000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,32.84665797794166,31.560439560439562,90.0,89.45054945054945,0.0,-0.3076923076923077
0.78,0.1741,0.0,0.17582417582417584,-20.0,-19.428571428571427,33.26331039548836,32.0,90.0,89.45054945054945,0.0,-0.3076923076923077
0.8,0.17600000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,33.67457774388226,32.35164835164835,90.0,89.45054945054945,0.0,-0.3076923076923077
0.82,0.1779,0.0,0.17582417582417584,-20.0,-19.428571428571427,34.07819641025171,32.79120879120879,90.0,89.45054945054945,0.0,-0.3076923076923077
0.84,0.17980000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,34.471880371047135,33.23076923076923,90.0,89.45054945054945,0.0,-0.3076923076923077
0.86,0.1817,0.0,0.17582417582417584,-20.0,-19.428571428571427,34.85333749630971,33.582417582417584,90.0,89.45054945054945,0.0,-0.3076923076923077
0.88,0.1836,0.0,0.17582417582417584,-20.0,-19.428571428571427,35.22028636510272,34.02197802197802,90.0,89.45054945054945,0.0,-0.3076923076923077
0.9,0.1855,0.0,0.17582417582417584,-20.0,-19.428571428571427,35.570473470628,34.37362637362637,90.0,89.45054945054945,0.0,-0.3076923076923077
0.92,0.1874,0.0,0.17582417582417584,-20.0,-19.428571428571427,35.901690686075355,34.72527472527472,90.0,89.45054945054945,0.0,-0.3076923076923077
0.94,0.1893,0.0,0.17582417582417584,-20.0,-19.428571428571427,36.21179285559197,35.16483516483517,90.0,89.45054945054945,0.0,-0.3076923076923077
0.96,0.1912,0.0,0.17582417582417584,-20.0,-19.428571428571427,36.49871536900785,35.51648351648352,90.0,89.45054945054945,0.0,-0.3076923076923077
0.98,0.1931,0.0,0.17582417582417584,-20.0,-19.428571428571427,36.76049157419952,35.86813186813187,90.0,89.45054945054945,0.0,-0.3076923076923077
1.0,0.195,0.0,0.17582417582417584,-20.0,-19.428571428571427,36.995269877306356,36.13186813186813,90.0,89.45054945054945,0.0,-0.3076923076923077
1.02,0.19690000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,37.213380536812785,36.48351648351648,90.0,89.45054945054945,0.0,-0.3076923076923077
1.04,0.1988,0.0,0.17582417582417584,-20.0,-19.428571428571427,37.42609261569423,36.747252747252745,90.0,89.45054945054945,0.0,-0.3076923076923077
1.06,0.20070000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,37.63305525139505,37.010989010989015,90.0,89.45054945054945,0.0,-0.3076923076923077
1.08,0.2026,0.0,0.17582417582417584,-20.0,-19.428571428571427,37.83391278882974,37.27472527472528,90.0,89.45054945054945,0.0,-0.3076923076923077
1.1,0.20450000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.02830515884831,37.45054945054945,90.0,89.45054945054945,0.0,-0.3076923076923077
1.12,0.20640000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.21586828412245,37.714285714285715,90.0,89.45054945054945,0.0,-0.3076923076923077
1.14,0.20829999999999999,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.39623451296427,37.97802197802198,90.0,89.45054945054945,0.0,-0.3076923076923077
1.16,0.2102,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.569033081546124,38.065934065934066,90.0,89.45054945054945,0.0,-0.3076923076923077
1.18,0.2121,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.733890604942545,38.24175824175824,90.0,89.45054945054945,0.0,-0.3076923076923077
1.2,0.214,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.89043159736385,38.417582417582416,90.0,89.45054945054945,0.0,-0.3076923076923077
